STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,COMMODITY,Commodity,MEASURE,Measure,UNIT_MEASURE,Unit of measure,VERSION_ID,Version ID,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NOR,Norway,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,QP_BD,Biodiesel production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NOR,Norway,A,Annual,CPC_EX_DDG,Distiller's dry grains,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.1906,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NOR,Norway,A,Annual,CPC_EX_DDG,Distiller's dry grains,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.1906,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NOR,Norway,A,Annual,CPC_2222T2223,Fresh dairy products,EX,Exports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NOR,Norway,A,Annual,CPC_2222T2223,Fresh dairy products,EX,Exports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NOR,Norway,A,Annual,CPC_022,Raw milk,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NOR,Norway,A,Annual,CPC_022,Raw milk,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NOR,Norway,A,Annual,CPC_216,Vegetable oils,BF,Biofuel use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,270.4438,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NOR,Norway,A,Annual,CPC_216,Vegetable oils,BF,Biofuel use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,276.3615,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NOR,Norway,A,Annual,CPC_2226,Casein,PP,Producer price,XDC_T,National currency per tonne,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NOR,Norway,A,Annual,CPC_2226,Casein,PP,Producer price,XDC_T,National currency per tonne,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NZL,New Zealand,A,Annual,CPC_2222T2223,Fresh dairy products,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,17.4457,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NZL,New Zealand,A,Annual,CPC_2222T2223,Fresh dairy products,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,17.3434,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NZL,New Zealand,A,Annual,CPC_04,Fish and other fishing products,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NZL,New Zealand,A,Annual,CPC_04,Fish and other fishing products,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,RUS,Russia,A,Annual,CPC_022,Raw milk,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,30785.8684,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,RUS,Russia,A,Annual,CPC_022,Raw milk,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,30891.7374,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,RUS,Russia,A,Annual,CPC_EX_PK,Pigmeat,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,4278.9675,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,RUS,Russia,A,Annual,CPC_EX_PK,Pigmeat,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,4299.5207,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,RUS,Russia,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",QC,Consumption,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,8263.2859,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,RUS,Russia,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",QC,Consumption,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,8336.4556,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,RUS,Russia,A,Annual,CPC_EX_SH,Sheepmeat,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,RUS,Russia,A,Annual,CPC_EX_SH,Sheepmeat,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,RUS,Russia,A,Annual,CPC_21525,"Fats and oils and their fractions, of fish, other than liver oils",QP_BD,Biodiesel production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,RUS,Russia,A,Annual,CPC_21525,"Fats and oils and their fractions, of fish, other than liver oils",QP_BD,Biodiesel production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,RUS,Russia,A,Annual,CPC_EX_FHC,Fish from capture,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,RUS,Russia,A,Annual,CPC_EX_FHC,Fish from capture,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,USA,United States,A,Annual,CPC_022,Raw milk,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,USA,United States,A,Annual,CPC_022,Raw milk,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,USA,United States,A,Annual,CPC_01802,Sugar cane,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,USA,United States,A,Annual,CPC_01802,Sugar cane,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_35491,Biodiesel,QC,Consumption,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.0011,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_35491,Biodiesel,QC,Consumption,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.0011,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_2222T2223,Fresh dairy products,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_2222T2223,Fresh dairy products,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_21525,"Fats and oils and their fractions, of fish, other than liver oils",FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_21525,"Fats and oils and their fractions, of fish, other than liver oils",FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ETH,Ethiopia,A,Annual,CPC_EX_BV,Beef and veal,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,473.6452,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ETH,Ethiopia,A,Annual,CPC_EX_BV,Beef and veal,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,480.3457,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ETH,Ethiopia,A,Annual,CPC_EX_BV,Beef and veal,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,1.6724,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ETH,Ethiopia,A,Annual,CPC_EX_BV,Beef and veal,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,1.6671,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ETH,Ethiopia,A,Annual,CPC_0141,Soya beans,OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.4902,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ETH,Ethiopia,A,Annual,CPC_0141,Soya beans,OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.4961,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IDN,Indonesia,A,Annual,CPC_23210,Glucose and glucose syrup; fructose and fructose syrup; lactose and lactose syrup; invert sugar; sugars and sugar syrups n.e.c.; artificial honey; caramel,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.0388,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IDN,Indonesia,A,Annual,CPC_23210,Glucose and glucose syrup; fructose and fructose syrup; lactose and lactose syrup; invert sugar; sugars and sugar syrups n.e.c.; artificial honey; caramel,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.0388,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IDN,Indonesia,A,Annual,CPC_0144,Other oilseeds,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,23.5343,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IDN,Indonesia,A,Annual,CPC_0144,Other oilseeds,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,23.6467,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IND,India,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,1392.5276,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IND,India,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,1430.9502,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IRN,Iran,A,Annual,CPC_EX_PT,Poultry meat,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.8105,,A,Normal value,3,Thousands,2,Two,RTOC,Ready to cook
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IRN,Iran,A,Annual,CPC_EX_PT,Poultry meat,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.8239,,A,Normal value,3,Thousands,2,Two,RTOC,Ready to cook
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_017,Pulses (dried leguminous vegetables),OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,4.0287,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_017,Pulses (dried leguminous vegetables),OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,4.0486,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_2352,Refined sugar,OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,TQB,Tel quel basis (sugar)
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_2352,Refined sugar,OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,TQB,Tel quel basis (sugar)
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,KAZ,Kazakhstan,A,Annual,CPC_EX_222122,Whey powder,PP,Producer price,XDC_T,National currency per tonne,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,489179.7599,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,KAZ,Kazakhstan,A,Annual,CPC_EX_222122,Whey powder,PP,Producer price,XDC_T,National currency per tonne,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,499322.8524,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MYS,Malaysia,A,Annual,CPC_21233,Edible fish meal,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MYS,Malaysia,A,Annual,CPC_21233,Edible fish meal,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MYS,Malaysia,A,Annual,CPC_0113,Rice,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MYS,Malaysia,A,Annual,CPC_0113,Rice,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MYS,Malaysia,A,Annual,CPC_0151T0155,Roots and tubers,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,39.5549,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MYS,Malaysia,A,Annual,CPC_0151T0155,Roots and tubers,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,39.1608,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MYS,Malaysia,A,Annual,CPC_01802,Sugar cane,QP_BD,Biodiesel production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MYS,Malaysia,A,Annual,CPC_01802,Sugar cane,QP_BD,Biodiesel production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NGA,Nigeria,A,Annual,CPC_022,Raw milk,PP,Producer price,XDC_T,National currency per tonne,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,253199.7064,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NGA,Nigeria,A,Annual,CPC_022,Raw milk,PP,Producer price,XDC_T,National currency per tonne,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,262941.8245,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NGA,Nigeria,A,Annual,CPC_0113,Rice,BF,Biofuel use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NGA,Nigeria,A,Annual,CPC_0113,Rice,BF,Biofuel use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NGA,Nigeria,A,Annual,CPC_22211,Whole milk powder,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,73.8963,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NGA,Nigeria,A,Annual,CPC_22211,Whole milk powder,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,76.6707,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_EX_PT,Poultry meat,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,2204.826,,A,Normal value,3,Thousands,2,Two,RTOC,Ready to cook
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_EX_PT,Poultry meat,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,2272.5326,,A,Normal value,3,Thousands,2,Two,RTOC,Ready to cook
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_EX_SH,Sheepmeat,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.0209,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
